日期,产品类别,地区,销售额,订单量,月份
2025-01-04,服装服饰,南方,7340,34,2025-01
2025-01-04,服装服饰,华东,5622,24,2025-01
2025-01-04,服装服饰,西部,7179,32,2025-01
2025-01-04,家居用品,北方,3640,20,2025-01
2025-01-04,家居用品,南方,4403,25,2025-01
2025-01-04,家居用品,华东,3402,20,2025-01
2025-01-04,家居用品,西部,3505,20,2025-01
2025-01-04,运动户外,北方,2858,20,2025-01
2025-01-04,运动户外,南方,2992,20,2025-01
2025-01-04,运动户外,华东,2631,20,2025-01
2025-01-04,运动户外,西部,2571,20,2025-01
2025-01-05,电子产品,北方,16761,81,2025-01
2025-01-05,电子产品,南方,11265,48,2025-01
2025-01-05,电子产品,华东,11911,69,2025-01
2025-01-05,电子产品,西部,13282,75,2025-01
2025-01-05,家用电器,北方,6507,28,2025-01
2025-01-05,家用电器,南方,5382,22,2025-01
2025-01-05,家用电器,华东,5307,31,2025-01
2025-01-05,家用电器,西部,5159,25,2025-01
2025-01-05,服装服饰,北方,9203,53,2025-01
2025-01-05,服装服饰,南方,7476,32,2025-01
2025-01-05,服装服饰,华东,7748,42,2025-01
2025-01-05,服装服饰,西部,6571,36,2025-01
2025-01-05,家居用品,北方,3953,20,2025-01
2025-01-05,家居用品,南方,3639,21,2025-01
2025-01-05,家居用品,华东,2721,20,2025-01
2025-01-05,家居用品,西部,3419,20,2025-01
2025-01-05,运动户外,北方,2631,20,2025-01
2025-01-05,运动户外,南方,2653,20,2025-01
2025-01-05,运动户外,华东,2570,20,2025-01
2025-01-05,运动户外,西部,2648,20,2025-01
2025-01-06,电子产品,北方,12148,54,2025-01
2025-01-06,电子产品,南方,9440,40,2025-01
2025-01-06,电子产品,华东,8485,34,2025-01
2025-01-06,电子产品,西部,9345,39,2025-01
2025-01-06,家用电器,北方,4719,22,2025-01
2025-01-06,家用电器,南方,4119,20,2025-01
2025-01-06,家用电器,华东,4030,21,2025-01
2025-01-06,家用电器,西部,4280,20,2025-01
2025-01-06,服装服饰,北方,6774,39,2025-01
2025-01-06,服装服饰,南方,5239,31,2025-01
2025-01-06,服装服饰,华东,5393,22,2025-01
2025-01-06,服装服饰,西部,5604,27,2025-01
2025-01-06,家居用品,北方,3078,20,2025-01
2025-01-06,家居用品,南方,2635,20,2025-01
2025-01-06,家居用品,华东,2614,20,2025-01
2025-01-06,家居用品,西部,2986,20,2025-01
2025-01-06,运动户外,北方,2481,20,2025-01
2025-01-06,运动户外,南方,1755,20,2025-01
2025-01-06,运动户外,华东,2355,20,2025-01
2025-01-06,运动户外,西部,1845,20,2025-01
2025-01-07,电子产品,北方,9971,50,2025-01
2025-01-07,电子产品,南方,7856,45,2025-01
2025-01-07,电子产品,华东,9481,55,2025-01
2025-01-07,电子产品,西部,10552,62,2025-01
2025-01-07,家用电器,北方,4353,22,2025-01
2025-01-07,家用电器,南方,4333,20,2025-01
2025-01-07,家用电器,华东,3709,20,2025-01
2025-01-07,家用电器,西部,3723,20,2025-01
2025-01-07,服装服饰,北方,7270,40,2025-01
2025-01-07,服装服饰,南方,5180,28,2025-01
2025-01-07,服装服饰,华东,5478,28,2025-01
2025-01-07,服装服饰,西部,4393,20,2025-01
2025-01-07,家居用品,北方,3032,20,2025-01
2025-01-07,家居用品,南方,2610,20,2025-01
2025-01-07,家居用品,华东,2627,20,2025-01
2025-01-07,家居用品,西部,2057,20,2025-01
2025-01-07,运动户外,北方,2416,20,2025-01
2025-01-07,运动户外,南方,2011,20,2025-01
2025-01-07,运动户外,华东,2338,20,2025-01
2025-01-07,运动户外,西部,2055,20,2025-01
2025-01-08,电子产品,北方,8970,44,2025-01
2025-01-08,电子产品,南方,8516,49,2025-01
2025-01-08,电子产品,华东,10835,49,2025-01
2025-01-08,电子产品,西部,8581,35,2025-01
2025-01-08,家用电器,北方,5123,24,2025-01
2025-01-08,家用电器,南方,4589,26,2025-01
2025-01-08,家用电器,华东,4315,22,2025-01
2025-01-08,家用电器,西部,4464,20,2025-01
2025-01-08,服装服饰,北方,6537,32,2025-01
2025-01-08,服装服饰,南方,5665,30,2025-01
2025-01-08,服装服饰,华东,4129,23,2025-01
2025-01-08,服装服饰,西部,4723,20,2025-01
2025-01-08,家居用品,北方,3454,20,2025-01
2025-01-08,家居用品,南方,2724,20,2025-01
2025-01-08,家居用品,华东,2430,20,2025-01
2025-01-08,家居用品,西部,2826,20,2025-01
2025-01-08,运动户外,北方,2652,20,2025-01
2025-01-08,运动户外,南方,1855,20,2025-01
2025-01-08,运动户外,华东,2069,20,2025-01
2025-01-08,运动户外,西部,2288,20,2025-01
2025-01-09,电子产品,北方,10510,55,2025-01
2025-01-09,电子产品,南方,9360,40,2025-01
2025-01-09,电子产品,华东,9113,39,2025-01
2025-01-09,电子产品,西部,8310,39,2025-01
2025-01-09,家用电器,北方,4659,20,2025-01
2025-01-09,家用电器,南方,4413,20,2025-01
2025-01-09,家用电器,华东,3626,20,2025-01
2025-01-09,家用电器,西部,3812,20,2025-01
2025-01-09,服装服饰,北方,6531,30,2025-01
2025-01-09,服装服饰,南方,6304,30,2025-01
2025-01-09,服装服饰,华东,5130,27,2025-01
2025-01-09,服装服饰,西部,5989,35,2025-01
2025-01-09,家居用品,北方,2619,20,2025-01
2025-01-09,家居用品,南方,2723,20,2025-01
2025-01-09,家居用品,华东,3037,20,2025-01
2025-01-09,家居用品,西部,2500,20,2025-01
2025-01-09,运动户外,北方,2337,20,2025-01
2025-01-09,运动户外,南方,1805,20,2025-01
2025-01-09,运动户外,华东,1831,20,2025-01
2025-01-09,运动户外,西部,2080,20,2025-01
2025-01-10,电子产品,北方,12152,64,2025-01
2025-01-10,电子产品,南方,10779,53,2025-01
2025-01-10,电子产品,华东,8905,45,2025-01
2025-01-10,电子产品,西部,9876,47,2025-01
2025-01-10,家用电器,北方,5440,29,2025-01
2025-01-10,家用电器,南方,4243,20,2025-01
2025-01-10,家用电器,华东,3230,20,2025-01
2025-01-10,家用电器,西部,4278,22,2025-01
2025-01-10,服装服饰,北方,6226,27,2025-01
2025-01-10,服装服饰,南方,5309,30,2025-01
2025-01-10,服装服饰,华东,5796,28,2025-01
2025-01-10,服装服饰,西部,5578,29,2025-01
2025-01-10,家居用品,北方,3337,20,2025-01
2025-01-10,家居用品,南方,2963,20,2025-01
2025-01-10,家居用品,华东,3004,20,2025-01
2025-01-10,家居用品,西部,2702,20,2025-01
2025-01-10,运动户外,北方,2226,20,2025-01
2025-01-10,运动户外,南方,2149,20,2025-01
2025-01-10,运动户外,华东,1754,20,2025-01
2025-01-10,运动户外,西部,1869,20,2025-01
2025-01-11,电子产品,北方,16754,85,2025-01
2025-01-11,电子产品,南方,12731,65,2025-01
2025-01-11,电子产品,华东,12897,64,2025-01
2025-01-11,电子产品,西部,12528,53,2025-01
2025-01-11,家用电器,北方,6927,29,2025-01
2025-01-11,家用电器,南方,5134,22,2025-01
2025-01-11,家用电器,华东,5627,26,2025-01
2025-01-11,家用电器,西部,5203,24,2025-01
2025-01-11,服装服饰,北方,6656,27,2025-01
2025-01-11,服装服饰,南方,7170,36,2025-01
2025-01-11,服装服饰,华东,5401,21,2025-01
2025-01-11,服装服饰,西部,8136,42,2025-01
2025-01-11,家居用品,北方,4180,21,2025-01
2025-01-11,家居用品,南方,3145,20,2025-01
2025-01-11,家居用品,华东,3350,20,2025-01
2025-01-11,家居用品,西部,3558,20,2025-01
2025-01-11,运动户外,北方,3147,20,2025-01
2025-01-11,运动户外,南方,2563,20,2025-01
2025-01-11,运动户外,华东,2390,20,2025-01
2025-01-11,运动户外,西部,2666,20,2025-01
2025-01-12,电子产品,北方,16083,85,2025-01
2025-01-12,电子产品,南方,14642,85,2025-01
2025-01-12,电子产品,华东,13036,57,2025-01
2025-01-12,电子产品,西部,12912,55,2025-01
2025-01-12,家用电器,北方,5959,24,2025-01
2025-01-12,家用电器,南方,4976,21,2025-01
2025-01-12,家用电器,华东,4988,21,2025-01
2025-01-12,家用电器,西部,4742,25,2025-01
2025-01-12,服装服饰,北方,8118,46,2025-01
2025-01-12,服装服饰,南方,5641,30,2025-01
2025-01-12,服装服饰,华东,6741,28,2025-01
2025-01-12,服装服饰,西部,7246,28,2025-01
2025-01-12,家居用品,北方,3888,20,2025-01
2025-01-12,家居用品,南方,3226,20,2025-01
2025-01-12,家居用品,华东,2968,20,2025-01
2025-01-12,家居用品,西部,3412,20,2025-01
2025-01-12,运动户外,北方,3242,20,2025-01
2025-01-12,运动户外,南方,2549,20,2025-01
2025-01-12,运动户外,华东,2081,20,2025-01
2025-01-12,运动户外,西部,2773,20,2025-01
2025-01-13,电子产品,北方,10229,49,2025-01
2025-01-13,电子产品,南方,11025,57,2025-01
2025-01-13,电子产品,华东,8793,52,2025-01
2025-01-13,电子产品,西部,10224,56,2025-01
2025-01-13,家用电器,北方,5242,28,2025-01
2025-01-13,家用电器,南方,3773,20,2025-01
2025-01-13,家用电器,华东,4101,20,2025-01
2025-01-13,家用电器,西部,3737,20,2025-01
2025-01-13,服装服饰,北方,6836,29,2025-01
2025-01-13,服装服饰,南方,5909,27,2025-01
2025-01-13,服装服饰,华东,5724,26,2025-01
2025-01-13,服装服饰,西部,5276,30,2025-01
2025-01-13,家居用品,北方,3190,20,2025-01
2025-01-13,家居用品,南方,2651,20,2025-01
2025-01-13,家居用品,华东,2860,20,2025-01
2025-01-13,家居用品,西部,3073,20,2025-01
2025-01-13,运动户外,北方,2361,20,2025-01
2025-01-13,运动户外,南方,2093,20,2025-01
2025-01-13,运动户外,华东,2232,20,2025-01
2025-01-13,运动户外,西部,2124,20,2025-01
2025-01-14,电子产品,北方,11549,51,2025-01
2025-01-14,电子产品,南方,9479,47,2025-01
2025-01-14,电子产品,华东,10976,49,2025-01
2025-01-14,电子产品,西部,10090,49,2025-01
2025-01-14,家用电器,北方,4578,20,2025-01
2025-01-14,家用电器,南方,3453,20,2025-01
2025-01-14,家用电器,华东,4653,20,2025-01
2025-01-14,家用电器,西部,4589,20,2025-01
2025-01-14,服装服饰,北方,5993,33,2025-01
2025-01-14,服装服饰,南方,5702,31,2025-01
2025-01-14,服装服饰,华东,5289,25,2025-01
2025-01-14,服装服饰,西部,5490,26,2025-01
2025-01-14,家居用品,北方,3314,20,2025-01
2025-01-14,家居用品,南方,2069,20,2025-01
2025-01-14,家居用品,华东,2726,20,2025-01
2025-01-14,家居用品,西部,2857,20,2025-01
2025-01-14,运动户外,北方,2526,20,2025-01
2025-01-14,运动户外,南方,2080,20,2025-01
2025-01-14,运动户外,华东,1865,20,2025-01
2025-01-14,运动户外,西部,1793,20,2025-01
2025-01-15,电子产品,北方,11132,66,2025-01
2025-01-15,电子产品,南方,10267,49,2025-01
2025-01-15,电子产品,华东,8392,33,2025-01
2025-01-15,电子产品,西部,9793,46,2025-01
2025-01-15,家用电器,北方,4516,21,2025-01
2025-01-15,家用电器,南方,3313,20,2025-01
2025-01-15,家用电器,华东,3889,20,2025-01
2025-01-15,家用电器,西部,4323,22,2025-01
2025-01-15,服装服饰,北方,5225,23,2025-01
2025-01-15,服装服饰,南方,4694,23,2025-01
2025-01-15,服装服饰,华东,5200,24,2025-01
2025-01-15,服装服饰,西部,4904,29,2025-01
2025-01-15,家居用品,北方,3187,20,2025-01
2025-01-15,家居用品,南方,2688,20,2025-01
2025-01-15,家居用品,华东,2608,20,2025-01
2025-01-15,家居用品,西部,2536,20,2025-01
2025-01-15,运动户外,北方,2381,20,2025-01
2025-01-15,运动户外,南方,1891,20,2025-01
2025-01-15,运动户外,华东,1849,20,2025-01
2025-01-15,运动户外,西部,2103,20,2025-01
2025-01-16,电子产品,北方,11366,61,2025-01
2025-01-16,电子产品,南方,9404,53,2025-01
2025-01-16,电子产品,华东,9596,44,2025-01
2025-01-16,电子产品,西部,8400,37,2025-01
2025-01-16,家用电器,北方,5328,26,2025-01
2025-01-16,家用电器,南方,4230,24,2025-01
2025-01-16,家用电器,华东,3654,20,2025-01
2025-01-16,家用电器,西部,4264,23,2025-01
2025-01-16,服装服饰,北方,6169,31,2025-01
2025-01-16,服装服饰,南方,5952,30,2025-01
2025-01-16,服装服饰,华东,5596,24,2025-01
2025-01-16,服装服饰,西部,5499,29,2025-01
2025-01-16,家居用品,北方,3123,20,2025-01
2025-01-16,家居用品,南方,2810,20,2025-01
2025-01-16,家居用品,华东,2977,20,2025-01
2025-01-16,家居用品,西部,2721,20,2025-01
2025-01-16,运动户外,北方,2316,20,2025-01
2025-01-16,运动户外,南方,1973,20,2025-01
2025-01-16,运动户外,华东,1829,20,2025-01
2025-01-16,运动户外,西部,2029,20,2025-01
2025-01-17,电子产品,北方,12070,48,2025-01
2025-01-17,电子产品,南方,9321,45,2025-01
2025-01-17,电子产品,华东,9326,55,2025-01
2025-01-17,电子产品,西部,10074,47,2025-01
2025-01-17,家用电器,北方,5724,25,2025-01
2025-01-17,家用电器,南方,4140,20,2025-01
2025-01-17,家用电器,华东,3539,20,2025-01
2025-01-17,家用电器,西部,4068,22,2025-01
2025-01-17,服装服饰,北方,6716,30,2025-01
2025-01-17,服装服饰,南方,5194,20,2025-01
2025-01-17,服装服饰,华东,5136,27,2025-01
2025-01-17,服装服饰,西部,5779,25,2025-01
2025-01-17,家居用品,北方,2717,20,2025-01
2025-01-17,家居用品,南方,2595,20,2025-01
2025-01-17,家居用品,华东,2876,20,2025-01
2025-01-17,家居用品,西部,2513,20,2025-01
2025-01-17,运动户外,北方,2134,20,2025-01
2025-01-17,运动户外,南方,1832,20,2025-01
2025-01-17,运动户外,华东,2530,20,2025-01
2025-01-17,运动户外,西部,2252,20,2025-01
2025-01-18,电子产品,北方,10233,44,2025-01
2025-01-18,电子产品,南方,12713,75,2025-01
2025-01-18,电子产品,华东,11763,56,2025-01
2025-01-18,电子产品,西部,11988,53,2025-01
2025-01-18,家用电器,北方,6255,32,2025-01
2025-01-18,家用电器,南方,4407,20,2025-01
2025-01-18,家用电器,华东,5373,28,2025-01
2025-01-18,家用电器,西部,6137,33,2025-01
2025-01-18,服装服饰,北方,8384,42,2025-01
2025-01-18,服装服饰,南方,6977,29,2025-01
2025-01-18,服装服饰,华东,7678,34,2025-01
2025-01-18,服装服饰,西部,6501,30,2025-01
2025-01-18,家居用品,北方,4612,25,2025-01
2025-01-18,家居用品,南方,3753,20,2025-01
2025-01-18,家居用品,华东,3327,20,2025-01
2025-01-18,家居用品,西部,3236,20,2025-01
2025-01-18,运动户外,北方,3010,20,2025-01
2025-01-18,运动户外,南方,2309,20,2025-01
2025-01-18,运动户外,华东,2818,20,2025-01
2025-01-18,运动户外,西部,2721,20,2025-01
2025-01-19,电子产品,北方,14302,58,2025-01
2025-01-19,电子产品,南方,14657,68,2025-01
2025-01-19,电子产品,华东,13505,58,2025-01
2025-01-19,电子产品,西部,11682,64,2025-01
2025-01-19,家用电器,北方,6280,32,2025-01
2025-01-19,家用电器,南方,5042,21,2025-01
2025-01-19,家用电器,华东,4280,20,2025-01
2025-01-19,家用电器,西部,4770,20,2025-01
2025-01-19,服装服饰,北方,9074,50,2025-01
2025-01-19,服装服饰,南方,7147,39,2025-01
2025-01-19,服装服饰,华东,7042,28,2025-01
2025-01-19,服装服饰,西部,7602,43,2025-01
2025-01-19,家居用品,北方,3601,20,2025-01
2025-01-19,家居用品,南方,3644,21,2025-01
2025-01-19,家居用品,华东,4205,21,2025-01
2025-01-19,家居用品,西部,3480,20,2025-01
2025-01-19,运动户外,北方,3145,20,2025-01
2025-01-19,运动户外,南方,2732,20,2025-01
2025-01-19,运动户外,华东,2091,20,2025-01
2025-01-19,运动户外,西部,3020,20,2025-01
2025-01-20,电子产品,北方,12018,58,2025-01
2025-01-20,电子产品,南方,8690,49,2025-01
2025-01-20,电子产品,华东,8711,50,2025-01
2025-01-20,电子产品,西部,11296,61,2025-01
2025-01-20,家用电器,北方,4111,20,2025-01
2025-01-20,家用电器,南方,4155,21,2025-01
2025-01-20,家用电器,华东,4111,20,2025-01
2025-01-20,家用电器,西部,4324,20,2025-01
2025-01-20,服装服饰,北方,6085,29,2025-01
2025-01-20,服装服饰,南方,6354,32,2025-01
2025-01-20,服装服饰,华东,5156,22,2025-01
2025-01-20,服装服饰,西部,5663,29,2025-01
2025-01-20,家居用品,北方,3042,20,2025-01
2025-01-20,家居用品,南方,2749,20,2025-01
2025-01-20,家居用品,华东,2705,20,2025-01
2025-01-20,家居用品,西部,3104,20,2025-01
2025-01-20,运动户外,北方,2363,20,2025-01
2025-01-20,运动户外,南方,1787,20,2025-01
2025-01-20,运动户外,华东,2032,20,2025-01
2025-01-20,运动户外,西部,2207,20,2025-01
2025-01-21,电子产品,北方,11172,54,2025-01
2025-01-21,电子产品,南方,10205,54,2025-01
2025-01-21,电子产品,华东,9650,45,2025-01
2025-01-21,电子产品,西部,9983,47,2025-01
2025-01-21,家用电器,北方,5292,25,2025-01
2025-01-21,家用电器,南方,3226,20,2025-01
2025-01-21,家用电器,华东,3730,20,2025-01
2025-01-21,家用电器,西部,3602,20,2025-01
2025-01-21,服装服饰,北方,6085,24,2025-01
2025-01-21,服装服饰,南方,4820,21,2025-01
2025-01-21,服装服饰,华东,4920,20,2025-01
2025-01-21,服装服饰,西部,5619,23,2025-01
2025-01-21,家居用品,北方,3686,20,2025-01
2025-01-21,家居用品,南方,3001,20,2025-01
2025-01-21,家居用品,华东,2893,20,2025-01
2025-01-21,家居用品,西部,2575,20,2025-01
2025-01-21,运动户外,北方,2654,20,2025-01
2025-01-21,运动户外,南方,1696,20,2025-01
2025-01-21,运动户外,华东,2147,20,2025-01
2025-01-21,运动户外,西部,2006,20,2025-01
2025-01-22,电子产品,北方,11040,60,2025-01
2025-01-22,电子产品,南方,8479,35,2025-01
2025-01-22,电子产品,华东,10311,58,2025-01
2025-01-22,电子产品,西部,9993,44,2025-01
2025-01-22,家用电器,北方,5020,25,2025-01
2025-01-22,家用电器,南方,3876,20,2025-01
2025-01-22,家用电器,华东,4485,20,2025-01
2025-01-22,家用电器,西部,5117,25,2025-01
2025-01-22,服装服饰,北方,5960,27,2025-01
2025-01-22,服装服饰,南方,4975,28,2025-01
2025-01-22,服装服饰,华东,5717,33,2025-01
2025-01-22,服装服饰,西部,4980,22,2025-01
2025-01-22,家居用品,北方,2842,20,2025-01
2025-01-22,家居用品,南方,2879,20,2025-01
2025-01-22,家居用品,华东,2409,20,2025-01
2025-01-22,家居用品,西部,2592,20,2025-01
2025-01-22,运动户外,北方,2873,20,2025-01
2025-01-22,运动户外,南方,2209,20,2025-01
2025-01-22,运动户外,华东,2503,20,2025-01
2025-01-22,运动户外,西部,1966,20,2025-01
2025-01-23,电子产品,北方,12948,71,2025-01
2025-01-23,电子产品,南方,9099,51,2025-01
2025-01-23,电子产品,华东,8800,40,2025-01
2025-01-23,电子产品,西部,8746,48,2025-01
2025-01-23,家用电器,北方,5094,27,2025-01
2025-01-23,家用电器,南方,4365,20,2025-01
2025-01-23,家用电器,华东,4353,21,2025-01
2025-01-23,家用电器,西部,3958,21,2025-01
2025-01-23,服装服饰,北方,6965,41,2025-01
2025-01-23,服装服饰,南方,5177,26,2025-01
2025-01-23,服装服饰,华东,4432,22,2025-01
